om,yr,mo,dy,date,time,tz,datetime_utc,st,stf,mag,inj,fat,loss,slat,slon,elat,elon,len,wid,ns,sn,f1,f2,f3,f4,fc,victims_total,is_deadly,area_sq_mi,has_loss,season,mag_category,us_region,loss_log10,mag_factor,state_annual_fat_total,state_annual_avg_mag,time_of_day
1053,2006,11,15,2006-11-15,22:45:00,America/Chicago,2006-11-16T04:45:00Z,NC,37,1,1,1,110000,35.75,-80.82,35.84,-80.82,6,40,1,1,97,0,0,0,FALSE,2,TRUE,0.13636363636363635,TRUE,4,Weak,South,5.041392685158225,1,9,0.5483870967741935,Night
77,1953,4,9,1953-04-09,17:15:00,America/Chicago,1953-04-09T23:15:00Z,IL,17,3,22,3,50000000,40.18,-88.22,40.32,-85.23,156.7,750,2,0,0,0,0,0,FALSE,25,TRUE,66.77556818181817,TRUE,2,Strong,Midwest,7.698970004336019,3,3,1.75,Evening
505288,2014,4,28,2014-04-28,15:47:00,America/Chicago,2014-04-28T20:47:00Z,AL,1,3,30,2,500000,34.7753,-87.2324,34.8184,-86.9633,15.56,600,1,1,83,0,0,0,FALSE,32,TRUE,5.304545454545455,TRUE,2,Strong,South,5.698970004336019,3,2,1.0384615384615385,Evening
328740,2011,5,24,2011-05-24,15:52:00,America/Chicago,2011-05-24T20:52:00Z,KS,20,2,1,2,315000,38.153,-98.705,38.2947,-98.8151,11.81,500,1,1,185,9,0,0,FALSE,3,TRUE,3.3551136363636367,TRUE,2,Strong,Midwest,5.498310553789601,2,3,0.40298507462686567,Evening
606471,2015,12,26,2015-12-26,18:46:00,America/Chicago,2015-12-27T00:46:00Z,TX,48,4,468,10,26800000,32.796,-96.5894,32.9669,-96.495,13.04,550,1,1,113,397,0,0,FALSE,478,TRUE,4.074999999999999,TRUE,1,Violent,South,7.4281347940287885,4,17,0.49377593360995853,Night
49,1999,1,2,1999-01-02,00:45:00,America/Chicago,1999-01-02T06:45:00Z,TX,48,2,10,1,1270000,30.35,-93.97,30.52,-93.77,4.5,250,1,1,241,351,0,0,FALSE,11,TRUE,0.6392045454545455,TRUE,1,Strong,South,6.103803720955957,2,6,0.47878787878787876,Morning
354821,2011,11,16,2011-11-16,16:32:00,America/Chicago,2011-11-16T22:32:00Z,SC,45,2,5,3,1000000,34.82,-81.18,34.8655,-81.094,5.8,200,1,1,91,0,0,0,FALSE,8,TRUE,0.6590909090909091,TRUE,4,Strong,South,6,2,3,0.55,Evening
240,1995,5,7,1995-05-07,15:10:00,America/Chicago,1995-05-07T20:10:00Z,TX,48,3,11,2,5000000,33.52,-97.53,33.8,-97.43,26,880,1,1,337,97,0,0,FALSE,13,TRUE,13,TRUE,2,Strong,South,6.698970004336019,3,6,0.354978354978355,Evening
295351,2011,4,5,2011-04-05,00:39:00,America/Chicago,2011-04-05T05:39:00Z,GA,13,2,2,1,150000,32.2846,-83.3234,32.3011,-83.2735,3.13,50,1,1,91,0,0,0,FALSE,3,TRUE,0.08892045454545454,TRUE,2,Strong,South,5.176091259055681,2,26,1.1842105263157894,Night
443,1976,5,26,1976-05-26,18:08:00,America/Chicago,1976-05-26T23:08:00Z,TX,48,3,7,2,5000000,31.13,-97.53,0,0,2,100,1,1,27,0,0,0,FALSE,9,TRUE,0.11363636363636363,TRUE,2,Strong,South,6.698970004336019,3,2,1.0786516853932584,Evening
69,1958,4,5,1958-04-05,21:00:00,America/Chicago,1958-04-06T03:00:00Z,AL,1,2,1,1,500000,34.67,-87.53,34.85,-87.28,19.2,100,1,1,33,79,77,0,FALSE,2,TRUE,1.0909090909090908,TRUE,2,Strong,South,5.698970004336019,2,1,1.4761904761904763,Night
301829,2011,4,27,2011-04-27,17:19:00,America/Chicago,2011-04-27T22:19:00Z,AL,1,5,0,25,150000,34.3907,-85.9784,34.7661,-85.5241,36.63,1320,2,0,0,0,0,0,FALSE,25,TRUE,27.472500000000004,TRUE,2,Violent,South,5.176091259055681,5,237,1.3014705882352942,Evening
433,2002,12,18,2002-12-18,15:35:00,America/Chicago,2002-12-18T21:35:00Z,AR,5,3,13,1,500000,35.1,-92.32,35.2,-92.18,9.8,150,1,1,45,0,0,0,FALSE,14,TRUE,0.8352272727272727,TRUE,1,Strong,South,5.698970004336019,3,1,0.3333333333333333,Evening
9,1950,2,11,1950-02-11,13:50:00,America/Chicago,1950-02-11T19:50:00Z,TX,48,3,12,1,50000,29.67,-95.05,29.83,-95,12,1000,1,1,201,0,0,0,FALSE,13,TRUE,6.818181818181818,TRUE,1,Strong,South,4.698970004336019,3,11,1.8,Evening
460,1988,8,28,1988-08-28,13:30:00,America/Chicago,1988-08-28T18:30:00Z,NY,36,1,1,1,500000,42.5,-76.87,42.52,-76.62,13,880,1,1,97,109,0,0,FALSE,2,TRUE,6.5,TRUE,3,Weak,Northeast,5.698970004336019,1,1,1.2,Evening
697,2010,6,17,2010-06-17,17:33:00,America/Chicago,2010-06-17T22:33:00Z,MN,27,4,14,1,5000000,43.5755,-93.6404,43.8037,-93.5181,16.91,1760,1,1,47,0,0,0,FALSE,15,TRUE,16.91,TRUE,3,Violent,Midwest,6.698970004336019,4,3,0.6216216216216216,Evening
72,1950,5,2,1950-05-02,03:00:00,America/Chicago,1950-05-02T08:00:00Z,LA,22,2,5,1,500000,31.55,-91.97,0,0,2,100,1,1,25,0,0,0,FALSE,6,TRUE,0.11363636363636363,TRUE,2,Strong,South,5.698970004336019,2,29,1.35,Morning
322,1966,6,24,1966-06-24,16:00:00,America/Chicago,1966-06-24T21:00:00Z,ND,38,1,1,1,50000,48.8,-98.1,0,0,0.1,10,1,1,19,0,0,0,FALSE,2,TRUE,5.681818181818183e-4,TRUE,3,Weak,Midwest,4.698970004336019,1,3,0.8620689655172413,Evening
62,1964,4,3,1964-04-03,14:35:00,America/Chicago,1964-04-03T20:35:00Z,TX,48,5,111,7,50000000,33.9,-98.5,33.93,-98.43,4.7,500,1,1,485,0,0,0,FALSE,118,TRUE,1.335227272727273,TRUE,2,Violent,South,7.698970004336019,5,8,1.025974025974026,Evening
133,1963,4,29,1963-04-29,16:00:00,America/Chicago,1963-04-29T21:00:00Z,MO,29,2,3,1,50000,37.08,-89.95,37.13,-89.77,10.7,50,1,1,207,31,0,0,FALSE,4,TRUE,0.3039772727272727,TRUE,2,Strong,Midwest,4.698970004336019,2,1,1.0666666666666667,Evening
393,1957,5,21,1957-05-21,15:45:00,America/Chicago,1957-05-21T20:45:00Z,MO,29,3,50,8,50000000,37.77,-90.92,37.88,-90.52,22.2,400,1,1,221,187,0,0,FALSE,58,TRUE,5.045454545454545,TRUE,2,Strong,Midwest,7.698970004336019,3,19,1.3658536585365855,Evening
804,1957,11,18,1957-11-18,15:30:00,America/Chicago,1957-11-18T21:30:00Z,AL,1,2,35,1,5000000,33.6,-86.8,33.63,-86.67,8.2,100,1,1,73,0,0,0,FALSE,36,TRUE,0.46590909090909083,TRUE,4,Strong,South,6.698970004336019,2,10,1.4666666666666666,Evening
269,1953,6,8,1953-06-08,17:15:00,America/Chicago,1953-06-08T22:15:00Z,MI,26,4,18,4,500000,41.78,-83.57,41.78,-83.45,5.4,200,1,1,115,0,0,0,FALSE,22,TRUE,0.6136363636363636,TRUE,3,Violent,Midwest,5.698970004336019,4,127,2.125,Evening
596,1961,9,10,1961-09-10,16:50:00,America/Chicago,1961-09-10T21:50:00Z,LA,22,3,55,1,5000000,30,-92.3,30.08,-92.3,5.7,283,1,1,113,0,0,0,FALSE,56,TRUE,0.916534090909091,TRUE,4,Strong,South,6.698970004336019,3,6,1.48,Evening
63,1953,3,22,1953-03-22,15:00:00,America/Chicago,1953-03-22T21:00:00Z,LA,22,2,22,2,5000000,31.1,-93.22,33.52,-90.87,234.7,200,2,0,0,0,0,0,FALSE,24,TRUE,26.670454545454543,TRUE,2,Strong,South,6.698970004336019,2,13,1.894736842105263,Evening
344,1973,5,10,1973-05-10,15:40:00,America/Chicago,1973-05-10T20:40:00Z,OH,39,3,100,6,5000000,41.23,-83.43,41.03,-82.5,50.1,27,1,1,147,77,0,0,FALSE,106,TRUE,0.7685795454545454,TRUE,2,Strong,Midwest,6.698970004336019,3,6,0.9069767441860465,Evening
369205,2012,3,2,2012-03-02,15:23:00,America/Chicago,2012-03-02T21:23:00Z,KY,21,4,8,4,20500000,38.791,-84.633,38.8209,-84.4541,9.85,880,1,1,81,117,0,0,FALSE,12,TRUE,4.925,TRUE,2,Violent,South,7.311753861055754,4,25,1.3170731707317074,Evening
618680,2020,3,3,2020-03-03,01:48:00,America/Chicago,2020-03-03T07:48:00Z,TN,47,4,87,19,100000000,36.1715,-85.6628,36.1709,-85.5135,8.39,900,1,1,141,0,0,0,FALSE,106,TRUE,4.29034090909091,TRUE,2,Violent,South,8,4,25,0.7352941176470589,Morning
22,1985,3,17,1985-03-17,03:30:00,America/Chicago,1985-03-17T09:30:00Z,FL,12,3,45,2,50000000,27.08,-82.48,27.07,-82.42,3,400,1,1,115,0,0,0,FALSE,47,TRUE,0.6818181818181818,TRUE,2,Strong,South,7.698970004336019,3,2,0.5428571428571428,Morning
435,1988,8,14,1988-08-14,19:56:00,America/Chicago,1988-08-15T00:56:00Z,MI,26,2,0,1,5000000,42.7,-84.47,42.47,-84.08,26.6,127,1,1,65,93,0,0,FALSE,1,TRUE,1.9194318181818182,TRUE,3,Strong,Midwest,6.698970004336019,2,1,0.48148148148148145,Night
1118,2005,8,29,2005-08-29,14:24:00,America/Chicago,2005-08-29T19:24:00Z,GA,13,2,3,1,5150000,33.4,-85.08,33.48,-85.1,5.5,200,1,1,149,45,0,0,FALSE,4,TRUE,0.625,TRUE,3,Strong,South,6.711807229041191,2,4,0.48148148148148145,Evening
618942,2020,4,19,2020-04-19,22:40:00,America/Chicago,2020-04-20T03:40:00Z,AL,1,2,0,1,315000,31.3994,-85.279,31.437,-85.2029,5.18,300,1,1,67,0,0,0,FALSE,1,TRUE,0.8829545454545453,TRUE,2,Strong,South,5.498310553789601,2,5,0.8571428571428571,Night
363341,2012,2,29,2012-02-29,00:42:00,America/Chicago,2012-02-29T06:42:00Z,MO,29,2,4,1,575000,36.6994,-93.9178,36.7053,-93.8869,1.7,400,1,1,9,0,0,0,FALSE,5,TRUE,0.38636363636363635,TRUE,1,Strong,Midwest,5.7596678446896306,2,6,0.896551724137931,Morning
47,1976,2,21,1976-02-21,02:15:00,America/Chicago,1976-02-21T08:15:00Z,MO,29,3,16,1,5000000,36.72,-90.48,36.95,-90.17,23.7,300,1,1,23,207,0,0,FALSE,17,TRUE,4.039772727272727,TRUE,1,Strong,Midwest,6.698970004336019,3,2,1.4166666666666667,Morning
922,2007,8,26,2007-08-26,19:42:00,America/Chicago,2007-08-27T00:42:00Z,ND,38,4,18,1,50000000,47.72,-97.61,47.74,-97.53,5,1400,1,1,35,0,0,0,FALSE,19,TRUE,3.977272727272727,TRUE,3,Violent,Midwest,7.698970004336019,4,1,0.6578947368421053,Night
1077,1990,10,22,1990-10-22,15:50:00,America/Chicago,1990-10-22T20:50:00Z,SC,45,2,4,1,500000,33.58,-80.78,0,0,0.1,20,1,1,17,0,0,0,FALSE,5,TRUE,0.0011363636363636365,TRUE,4,Strong,South,5.698970004336019,2,1,0.5833333333333334,Evening
617225,2019,4,13,2019-04-13,22:06:00,America/Chicago,2019-04-14T03:06:00Z,MS,28,2,19,1,3000000,33.7248,-88.4409,33.8763,-88.3807,11.3,800,1,1,95,0,0,0,FALSE,20,TRUE,5.136363636363637,TRUE,2,Strong,South,6.477121254719663,2,2,1.008849557522124,Night
118,1973,3,31,1973-03-31,16:30:00,America/Chicago,1973-03-31T22:30:00Z,GA,13,2,100,2,500000000,33.53,-84.33,34.02,-83.23,72.4,500,1,1,63,251,89,247,FALSE,102,TRUE,20.56818181818182,TRUE,2,Strong,South,8.698970004336019,2,3,1.3870967741935485,Evening
43,1966,4,4,1966-04-04,07:00:00,America/Chicago,1966-04-04T13:00:00Z,FL,12,4,530,11,50000000,27.92,-82.8,28.43,-80.67,135.8,300,1,1,103,57,105,97,FALSE,541,TRUE,23.147727272727273,TRUE,2,Violent,South,7.698970004336019,4,11,0.8571428571428571,Afternoon
890,1998,2,22,1998-02-22,23:10:00,America/Chicago,1998-02-23T05:10:00Z,FL,12,3,36,13,31000000,28.7,-81.35,28.8,-81.15,16,200,1,1,117,127,0,0,FALSE,49,TRUE,1.8181818181818181,TRUE,1,Strong,South,7.491361693834273,3,42,0.4954128440366973,Night
123,1971,3,10,1971-03-10,02:00:00,America/Chicago,1971-03-10T08:00:00Z,LA,22,2,7,1,5000000,29.98,-90.22,30,-90.1,7.5,300,1,1,51,71,0,0,FALSE,8,TRUE,1.2784090909090908,TRUE,2,Strong,South,6.698970004336019,2,48,1.75,Morning
264,1960,5,19,1960-05-19,17:47:00,America/Chicago,1960-05-19T22:47:00Z,KS,20,4,92,1,5000000,39.18,-95.95,39.23,-95.43,27.5,880,1,1,177,87,0,0,FALSE,93,TRUE,13.75,TRUE,2,Violent,Midwest,6.698970004336019,4,1,1.3833333333333333,Evening
170,1997,3,1,1997-03-01,15:42:00,America/Chicago,1997-03-01T21:42:00Z,AR,5,2,30,1,315000,35.6,-91.37,35.82,-91.03,23,880,1,1,67,0,0,0,FALSE,31,TRUE,11.5,TRUE,2,Strong,South,5.498310553789601,2,26,1.6888888888888889,Evening
590,1964,8,27,1964-08-27,12:16:00,America/Chicago,1964-08-27T17:16:00Z,AZ,4,2,9,2,50000,32.2,-111.02,0,0,0.1,10,1,1,19,0,0,0,FALSE,11,TRUE,5.681818181818183e-4,TRUE,3,Strong,West,4.698970004336019,2,2,1,Afternoon
138,1961,3,27,1961-03-27,20:30:00,America/Chicago,1961-03-28T02:30:00Z,TX,48,3,4,2,500000,31.72,-94.58,31.73,-94.35,13.8,200,1,1,347,0,0,0,FALSE,6,TRUE,1.5681818181818181,TRUE,2,Strong,South,5.698970004336019,3,11,1.4193548387096775,Night
33,1952,2,29,1952-02-29,16:30:00,America/Chicago,1952-02-29T22:30:00Z,TN,47,4,150,2,5000000,35.15,-86.58,0,0,2,300,1,1,103,0,0,0,FALSE,152,TRUE,0.3409090909090909,TRUE,1,Violent,South,6.698970004336019,4,68,2.4545454545454546,Evening
73,1957,4,2,1957-04-02,17:58:00,America/Chicago,1957-04-02T23:58:00Z,OK,40,4,3,3,500000,33.93,-96.43,34.03,-96.37,7.9,200,1,1,13,0,0,0,FALSE,6,TRUE,0.8977272727272727,TRUE,2,Violent,South,5.698970004336019,4,22,1.0188679245283019,Evening
750,1999,1,17,1999-01-17,19:05:00,America/Chicago,1999-01-18T01:05:00Z,TN,47,1,1,1,750000,35.97,-88.67,35.98,-88.55,10,0,1,1,17,0,0,0,FALSE,2,TRUE,0,TRUE,1,Weak,South,5.8750612633917,1,12,1.4782608695652173,Night
68,1971,2,21,1971-02-21,17:06:00,America/Chicago,1971-02-21T23:06:00Z,MS,28,4,182,13,5000000,32.33,-90.73,33.1,-90.1,65.2,10,1,1,149,163,51,0,FALSE,195,TRUE,0.3704545454545455,TRUE,1,Violent,South,6.698970004336019,4,82,1.675,Evening
915,1975,12,31,1975-12-31,10:30:00,America/Chicago,1975-12-31T16:30:00Z,FL,12,3,26,1,5000000,29.08,-82.17,0,0,2,200,1,1,83,0,0,0,FALSE,27,TRUE,0.22727272727272727,TRUE,1,Strong,South,6.698970004336019,3,2,0.6185567010309279,Afternoon
619812,2021,4,10,2021-04-10,01:06:00,America/Chicago,2021-04-10T06:06:00Z,LA,22,3,7,1,1000000,30.666,-91.9586,30.7499,-91.8492,8.71,200,1,1,97,0,0,0,FALSE,8,TRUE,0.9897727272727274,TRUE,2,Strong,South,6,3,1,0.625,Morning
270,1961,5,7,1961-05-07,01:00:00,America/Chicago,1961-05-07T06:00:00Z,AR,5,3,9,3,5000000,36.12,-92.78,36.3,-92.67,14.2,1760,1,1,89,0,0,0,FALSE,12,TRUE,14.2,TRUE,2,Strong,South,6.698970004336019,3,7,1.6944444444444444,Morning
81,2008,1,29,2008-01-29,18:58:00,America/Chicago,2008-01-30T00:58:00Z,IN,18,1,0,1,50000,38.55,-85.76,38.55,-85.76,0.18,100,1,1,19,0,0,0,FALSE,1,TRUE,0.010227272727272727,TRUE,1,Weak,Midwest,4.698970004336019,1,4,0.7,Night
77,1952,3,21,1952-03-21,23:30:00,America/Chicago,1952-03-22T05:30:00Z,TN,47,4,157,38,5000000,35.27,-88.98,35.63,-88.28,46.8,177,1,1,69,23,77,0,FALSE,195,TRUE,4.706590909090909,TRUE,2,Violent,South,6.698970004336019,4,68,2.4545454545454546,Night
514026,2014,6,16,2014-06-16,15:13:00,America/Chicago,2014-06-16T20:13:00Z,NE,31,4,0,1,1125000,41.9742,-97.04,42.117,-96.9439,11.5,500,1,1,167,39,179,0,FALSE,1,TRUE,3.267045454545455,TRUE,3,Violent,Midwest,6.0511525224473814,4,2,0.9032258064516129,Evening
615931,2018,2,24,2018-02-24,15:53:00,America/Chicago,2018-02-24T21:53:00Z,TN,47,2,1,1,825000,36.6392,-87.0126,36.721,-86.818,12.18,350,2,0,0,0,0,0,FALSE,2,TRUE,2.4221590909090907,TRUE,1,Strong,South,5.9164539485499255,2,2,0.68,Evening
543,1978,7,4,1978-07-04,20:34:00,America/Chicago,1978-07-05T01:34:00Z,ND,38,4,35,5,5000000,46.4,-101.88,46.4,-101.33,26,250,1,1,37,0,0,0,FALSE,40,TRUE,3.6931818181818183,TRUE,3,Violent,Midwest,6.698970004336019,4,5,0.6,Night
569,1990,6,2,1990-06-02,18:17:00,America/Chicago,1990-06-02T23:17:00Z,IN,18,4,60,6,50000000,38.47,-87.48,38.48,-87.25,13,200,1,1,51,125,0,0,FALSE,66,TRUE,1.4772727272727273,TRUE,3,Violent,Midwest,7.698970004336019,4,8,1.1555555555555554,Evening
294080,2011,5,22,2011-05-22,13:13:00,America/Chicago,2011-05-22T18:13:00Z,MN,27,1,48,1,166620000,44.9597,-93.3472,45.1317,-93.2137,13.57,880,1,1,53,3,123,3,FALSE,49,TRUE,6.785,TRUE,2,Weak,Midwest,8.221727130133901,1,1,0.5,Evening
46,1959,3,14,1959-03-14,20:30:00,America/Chicago,1959-03-15T02:30:00Z,AR,5,2,15,1,50000,36.47,-91.85,36.58,-91.72,11,417,2,0,0,0,0,0,FALSE,16,TRUE,2.60625,TRUE,2,Strong,South,4.698970004336019,2,3,1.6666666666666667,Night
772,1957,11,7,1957-11-07,23:27:00,America/Chicago,1957-11-08T05:27:00Z,TX,48,4,81,1,5000000,30.1,-93.73,29.97,-93.88,12.9,200,1,1,361,0,0,0,FALSE,82,TRUE,1.4659090909090908,TRUE,4,Violent,South,6.698970004336019,4,38,1.4137931034482758,Night
779,1998,4,8,1998-04-08,22:35:00,America/Chicago,1998-04-09T03:35:00Z,GA,13,2,10,1,75000000,33.95,-84.33,34.02,-83.98,19,800,1,1,89,135,0,0,FALSE,11,TRUE,8.636363636363637,TRUE,2,Strong,South,7.8750612633917,2,19,0.868421052631579,Night
671,1997,3,1,1997-03-01,16:45:00,America/Chicago,1997-03-01T22:45:00Z,AR,5,3,5,1,500000,35.98,-90.83,36.2,-90.35,15,200,1,1,55,0,0,0,FALSE,6,TRUE,1.7045454545454546,TRUE,2,Strong,South,5.698970004336019,3,26,1.6888888888888889,Evening
244,1974,4,4,1974-04-04,02:26:00,America/Chicago,1974-04-04T07:26:00Z,WV,54,3,11,1,5000000,37.8,-81.02,38.02,-80.48,32.2,10,1,1,81,19,25,0,FALSE,12,TRUE,0.18295454545454548,TRUE,2,Strong,South,6.698970004336019,3,1,1.5,Morning
174,1974,4,3,1974-04-03,17:35:00,America/Chicago,1974-04-03T22:35:00Z,AL,1,4,178,3,50000000,33.27,-88.2,34.27,-86.7,110.6,500,1,1,107,125,57,127,FALSE,181,TRUE,31.420454545454547,TRUE,2,Violent,South,7.698970004336019,4,80,1.8461538461538463,Evening
61,1961,3,6,1961-03-06,06:30:00,America/Chicago,1961-03-06T12:30:00Z,IN,18,3,3,1,500000,40.47,-86.13,0,0,2,300,1,1,67,0,0,0,FALSE,4,TRUE,0.3409090909090909,TRUE,2,Strong,Midwest,5.698970004336019,3,1,1.84375,Afternoon
1018,2007,10,17,2007-10-17,23:05:00,America/Chicago,2007-10-18T04:05:00Z,MO,29,2,0,2,50000,39.52,-92.05,39.58,-92.03,4.07,90,1,1,137,0,0,0,FALSE,2,TRUE,0.20812500000000003,TRUE,4,Strong,Midwest,4.698970004336019,2,3,0.35714285714285715,Night
486,1969,8,6,1969-08-06,17:50:00,America/Chicago,1969-08-06T22:50:00Z,MN,27,3,3,2,500000,47.05,-92.15,47.03,-91.72,17.2,117,1,1,137,75,0,0,FALSE,5,TRUE,1.143409090909091,TRUE,3,Strong,Midwest,5.698970004336019,3,15,1.5384615384615385,Evening
113,1991,3,22,1991-03-22,17:50:00,America/Chicago,1991-03-22T23:50:00Z,KY,21,2,12,1,5000000,36.65,-87.18,37.12,-86.43,39,400,1,1,219,141,227,0,FALSE,13,TRUE,8.863636363636363,TRUE,2,Strong,South,6.698970004336019,2,1,1.25,Evening
56,1973,3,10,1973-03-10,06:02:00,America/Chicago,1973-03-10T12:02:00Z,TX,48,4,77,6,5000000,31.53,-96.83,31.85,-96.8,23.3,150,1,1,309,293,217,0,FALSE,83,TRUE,1.9857954545454544,TRUE,2,Violent,South,6.698970004336019,4,14,1.2857142857142858,Afternoon
1206,1992,11,21,1992-11-21,23:27:00,America/Chicago,1992-11-22T05:27:00Z,MS,28,4,122,12,50000000,31.97,-90.23,33.48,-89.17,128,880,1,1,29,127,121,123,FALSE,134,TRUE,64,TRUE,4,Violent,South,7.698970004336019,4,18,0.7962962962962963,Night
1084,2007,12,15,2007-12-15,20:20:00,America/Chicago,2007-12-16T02:20:00Z,GA,13,1,0,1,1250000,31.69,-83.68,31.73,-83.64,3.5,125,1,1,287,0,0,0,FALSE,1,TRUE,0.24857954545454547,TRUE,1,Weak,South,6.096910013008056,1,10,1.075,Night
184,1960,5,5,1960-05-05,19:40:00,America/Chicago,1960-05-06T00:40:00Z,OK,40,4,13,5,500000,35.38,-94.55,35.45,-94.5,5.4,10,1,1,135,0,0,0,FALSE,18,TRUE,0.030681818181818185,TRUE,2,Violent,South,5.698970004336019,4,35,1.6020408163265305,Night
617204,2019,4,13,2019-04-13,12:00:00,America/Chicago,2019-04-13T17:00:00Z,TX,48,3,20,2,11250000,31.428,-95.2718,31.9046,-94.8587,41.13,880,1,1,225,73,347,401,FALSE,22,TRUE,20.565,TRUE,2,Strong,South,7.0511525224473814,3,2,0.8143712574850299,Afternoon
935,1998,4,16,1998-04-16,15:50:00,America/Chicago,1998-04-16T20:50:00Z,TN,47,5,36,3,13000000,35.22,-88.02,35.55,-86.9,69.4,1760,1,1,181,99,55,119,FALSE,39,TRUE,69.4,TRUE,2,Violent,South,7.113943352306837,5,7,1.5625,Evening
315803,2011,5,24,2011-05-24,14:20:00,America/Chicago,2011-05-24T19:20:00Z,OK,40,3,2,1,500000,36.059,-98.644,36.235,-98.583,13.2,880,1,1,43,11,93,0,FALSE,3,TRUE,6.6,TRUE,2,Strong,South,5.698970004336019,3,14,0.7627118644067796,Evening
472,1984,6,5,1984-06-05,23:30:00,America/Chicago,1984-06-06T04:30:00Z,TX,48,1,0,1,50000,31.6,-100.28,0,0,1,37,1,1,451,0,0,0,FALSE,1,TRUE,0.021022727272727273,TRUE,3,Weak,South,4.698970004336019,1,2,0.3118279569892473,Night
17,1975,1,10,1975-01-10,07:35:00,America/Chicago,1975-01-10T13:35:00Z,LA,22,1,8,1,50000,30.17,-92.58,30.22,-92.37,13.5,37,1,1,1,0,0,0,FALSE,9,TRUE,0.2838068181818182,TRUE,1,Weak,South,4.698970004336019,1,3,1.2592592592592593,Afternoon
105,1985,4,21,1985-04-21,17:30:00,America/Chicago,1985-04-21T23:30:00Z,TX,48,3,0,3,500000,33.23,-99,33.28,-98.95,4.5,400,1,1,447,503,0,0,FALSE,3,TRUE,1.0227272727272727,TRUE,2,Strong,South,5.698970004336019,3,4,0.3111111111111111,Evening
149,1950,6,25,1950-06-25,21:00:00,America/Chicago,1950-06-26T02:00:00Z,WI,55,2,0,1,50000,44.83,-90.35,44.97,-90.28,7.8,17,1,1,19,73,0,0,FALSE,1,TRUE,0.07534090909090908,TRUE,3,Strong,Midwest,4.698970004336019,2,3,2.4,Night
643,2010,6,17,2010-06-17,14:43:00,America/Chicago,2010-06-17T19:43:00Z,MN,27,4,5,1,5000000,46.087,-95.437,46.6147,-95.25,39.56,2288,1,1,41,111,0,0,FALSE,6,TRUE,51.428000000000004,TRUE,3,Violent,Midwest,6.698970004336019,4,3,0.6216216216216216,Evening
361,1983,5,19,1983-05-19,23:05:00,America/Chicago,1983-05-20T04:05:00Z,LA,22,3,35,1,50000000,31.87,-92.3,32.03,-92.15,12,500,1,1,91,59,0,0,FALSE,36,TRUE,3.409090909090909,TRUE,2,Strong,South,7.698970004336019,3,5,1.78125,Night
590,1972,8,7,1972-08-07,09:00:00,America/Chicago,1972-08-07T14:00:00Z,NY,36,1,2,1,50000,42.18,-77.23,0,0,0.1,10,1,1,101,0,0,0,FALSE,3,TRUE,5.681818181818183e-4,TRUE,3,Weak,Northeast,4.698970004336019,1,1,1,Afternoon
952,1993,8,9,1993-08-09,01:35:00,America/Chicago,1993-08-09T06:35:00Z,MN,27,0,0,2,50000,48.4,-93.47,0,0,1.2,200,1,1,71,0,0,0,FALSE,2,TRUE,0.13636363636363635,TRUE,3,Weak,Midwest,4.698970004336019,0,2,0.3191489361702128,Morning
131,1994,4,15,1994-04-15,10:30:00,America/Chicago,1994-04-15T15:30:00Z,TN,47,3,9,1,5000000,35.32,-85,35.43,-84.48,15,880,1,1,65,121,11,107,FALSE,10,TRUE,7.5,TRUE,2,Strong,South,6.698970004336019,3,5,0.8928571428571429,Afternoon
620630,2021,10,16,2021-10-16,06:08:00,America/Chicago,2021-10-16T11:08:00Z,PA,42,1,1,1,170000,41.35,-79.05,41.358,-79.0384,1.16,260,1,1,65,47,0,0,FALSE,2,TRUE,0.17136363636363636,TRUE,4,Weak,Northeast,5.230448921378274,1,2,0.7674418604651163,Morning
613872,2016,5,9,2016-05-09,16:18:00,America/Chicago,2016-05-09T21:18:00Z,OK,40,3,0,1,250000,34.391,-96.638,34.42,-96.484,9.06,700,1,1,69,29,0,0,FALSE,1,TRUE,3.603409090909091,TRUE,2,Strong,South,5.3979400086720375,3,2,1.0175438596491229,Evening
285,1999,5,4,1999-05-04,13:04:00,America/Chicago,1999-05-04T18:04:00Z,TX,48,3,22,1,125340000,33.18,-95.17,33.83,-94.18,71.5,50,2,0,0,0,0,0,FALSE,23,TRUE,2.03125,TRUE,2,Strong,South,8.098089690363953,3,6,0.47878787878787876,Evening
1202,2008,6,11,2008-06-11,21:12:00,America/Chicago,2008-06-12T02:12:00Z,KS,20,3,3,1,20200000,38.89,-97.11,39.01,-96.93,15.26,880,1,1,41,61,0,0,FALSE,4,TRUE,7.63,TRUE,3,Strong,Midwest,7.3053513694466234,3,4,0.518918918918919,Night
495,1984,6,7,1984-06-07,17:45:00,America/Chicago,1984-06-07T22:45:00Z,MO,29,4,64,3,50000000,40.42,-94.03,41.58,-91.85,134,250,2,0,0,0,0,0,FALSE,67,TRUE,19.03409090909091,TRUE,3,Violent,Midwest,7.698970004336019,4,5,1.05,Evening
28,1955,3,16,1955-03-16,14:30:00,America/Chicago,1955-03-16T20:30:00Z,NC,37,2,1,1,50000,35.6,-77.97,35.65,-77.87,6.6,500,1,1,191,0,0,0,FALSE,2,TRUE,1.875,TRUE,2,Strong,South,4.698970004336019,2,1,1.3333333333333333,Evening
